300,1648807078.7266672,272.7347412109375,91.57843017578125,1378.8360595703125,0.9533916115760803,0.2892213463783264,0.08599687367677689,0.28078415989875793,-0.9547452926635742,0.09809011220932007,0.11047486960887909,-0.06937173008918762,-0.9914548993110657
4,1648807078.7266755,69.25405883789062,-79.69554901123047,1525.8612060546875,-0.10066668689250946,-0.9669337272644043,0.23431897163391113,-0.9942843317985535,0.08935339748859406,-0.058435261249542236,0.035565827041864395,-0.23886217176914215,-0.97040194272995
410,1648807078.7266803,38.88870620727539,-181.51866149902344,1506.5784912109375,-0.10564641654491425,0.9730773568153381,0.20483975112438202,-0.9938002228736877,-0.11049367487430573,0.012338685803115368,0.03463999181985855,-0.20226626098155975,0.9787177443504333
300,1648807078.7562501,272.7320251464844,91.5726547241211,1378.8443603515625,0.9534183740615845,0.2892425060272217,0.08562803268432617,0.2808800935745239,-0.9547622203826904,0.09764979034662247,0.10999887436628342,-0.0690498948097229,-0.9915302991867065
4,1648807078.7562578,69.25990295410156,-79.72937774658203,1525.9068603515625,-0.10015568882226944,-0.9671615362167358,0.2335965782403946,-0.9942857623100281,0.08857252448797226,-0.059587512165308,0.03694051131606102,-0.23822978138923645,-0.9705060124397278
410,1648807078.756263,38.896697998046875,-181.5267333984375,1506.7652587890625,-0.10374380648136139,0.9731420874595642,0.20550359785556793,-0.9940637946128845,-0.10825932770967484,0.010820970870554447,0.032778020948171616,-0.2031610757112503,0.9785965085029602
300,1648807078.787016,272.73291015625,91.57197570800781,1378.8245849609375,0.9533655643463135,0.28919994831085205,0.08635695278644562,0.2807104289531708,-0.9547420144081116,0.09833250194787979,0.11088637262582779,-0.06950552016496658,-0.9913995862007141
4,1648807078.787024,69.3850326538086,-79.74412536621094,1526.030029296875,-0.10200121253728867,-0.9672706723213196,0.23234277963638306,-0.9941383600234985,0.09070039540529251,-0.05884188786149025,0.03584245219826698,-0.2369828075170517,-0.9708524346351624
410,1648807078.7870288,39.09964370727539,-181.67471313476562,1507.0089111328125,-0.10416905581951141,0.973522961139679,0.20347440242767334,-0.993899405002594,-0.10935112833976746,0.014361867681145668,0.036231763660907745,-0.20073702931404114,0.9789749383926392
300,1648807078.8185625,272.7327575683594,91.58138275146484,1378.8563232421875,0.9534332156181335,0.28917863965034485,0.0856785997748375,0.28074559569358826,-0.9547398686408997,0.09825325012207031,0.1102135106921196,-0.06962402164936066,-0.9914663434028625
4,1648807078.818571,69.43079376220703,-79.72157287597656,1525.99462890625,-0.10304592549800873,-0.9671569466590881,0.23235517740249634,-0.9940192103385925,0.09163720905780792,-0.05940071493387222,0.036157432943582535,-0.23708650469779968,-0.9708154201507568
410,1648807078.818576,39.19694137573242,-181.8238067626953,1507.160888671875,-0.105086550116539,0.972944438457489,0.20575684309005737,-0.9937204718589783,-0.1107301339507103,0.016075370833277702,0.03842392563819885,-0.2027754932641983,0.9784711003303528
300,1648807078.8490248,272.73931884765625,91.57984161376953,1378.8697509765625,0.9534127712249756,0.2892327606678009,0.0857233852148056,0.2807530462741852,-0.9546972513198853,0.09864514321088791,0.11037128418684006,-0.06998243927955627,-0.9914235472679138
4,1648807078.8490329,69.45482635498047,-79.78681182861328,1526.0504150390625,-0.09713125973939896,-0.9673075079917908,0.2342683970928192,-0.9945833683013916,0.08558507263660431,-0.058983851224184036,0.03700564429163933,-0.2387286275625229,-0.970380961894989
410,1648807078.8490374,39.349082946777344,-181.90289306640625,1507.174560546875,-0.10616274178028107,0.9732590317726135,0.20370642840862274,-0.9935886859893799,-0.11184033006429672,0.0165312048047781,0.03887173905968666,-0.20064540207386017,0.97889244556427
300,1648807078.8786976,272.7314147949219,91.5799560546875,1378.8233642578125,0.9534482359886169,0.2891847491264343,0.08549065887928009,0.2808862626552582,-0.9548105001449585,0.09715854376554489,0.10972414910793304,-0.06862248480319977,-0.9915904402732849
4,1648807078.8787062,69.51429748535156,-79.78255462646484,1526.0643310546875,-0.0999397337436676,-0.9670368432998657,0.23420463502407074,-0.9942580461502075,0.08801130950450897,-0.06086856871843338,0.03824949264526367,-0.23894302546977997,-0.9702799916267395
